"name","address","city","state","zipcode","county","latitude","longitude","adp","month","year","fiscalyear","inspectionmonth","inspectionyear","administrativesegregation","calculatedforce","chemicalforce","detainee_detainee_physassault_noseriousinj","detainee_detainee_physassault_seriousinj","detainee_staff_physassault_noseriousinj","detainee_staff_physassault_seriousinj","disciplinaryappeals","disciplinaryappeals_detaineefavor","disciplinaryinfractions","disciplinaryinfractions_guilty","disciplinarysegregation","force_seriousinjury","hungerstrikes","immediateforce","infectiousdiseasesconfirmed","infectiousdiseasesreported","medicalobservation","medicalsegregation","mentalhealthobservation","mentalhealthsegregation","nonlethalweaponsincidents","offsiteemergencycare","offsitemedicalcare","offsitementalhealthcare","outsidemedicalreferrals","pointrestraints","sanctionsover60days","sexual_detaineedetainee","sexual_detaineedetainee_sub","sexual_detaineeinmate","sexual_detaineeinmate_sub","sexual_detaineestaff","sexual_detaineestaff_sub","sexual_inmatedetainee","sexual_inmatedetainee_sub","sexual_staffdetainee","sexual_staffdetainee_sub","sickcallencounters","sickcallrequests","stripsearches","suicideattempts","suicideconstantmentalhealthwatch","disciplinary_filed","disciplinary_sub","food_filed","food_sub","force_filed","force_sub","library_filed","library_sub","mail_filed","mail_sub","medical_filed","medical_sub","other_filed","other_sub","prop_filed","prop_sub","safety_filed","safety_sub","sanitation_filed","sanitation_sub","sexualassault_sub","sexualassult_filed","solitary_filed","solitary_sub","staffconduct_filed","staffconduct_sub","visitation_filed","visitation_sub"
"SENECA COUNTY JAIL","3040 SOUTH STATE HIGHWAY 100","Tiffin","OH",44883,"Seneca",41.242376,-83.241337,63.5036347566,4,2020,2020,1,2021,1,0,0,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SENECA COUNTY JAIL","3040 SOUTH STATE HIGHWAY 100","Tiffin","OH",44883,"Seneca",41.242376,-83.241337,50.123544995,8,2019,2019,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SENECA COUNTY JAIL","3040 SOUTH STATE HIGHWAY 100","Tiffin","OH",44883,"Seneca",41.242376,-83.241337,80.0543267066025,11,2018,2019,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SENECA COUNTY JAIL","3040 SOUTH STATE HIGHWAY 100","Tiffin","OH",44883,"Seneca",41.242376,-83.241337,32.0186942839656,7,2021,2021,9,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SENECA COUNTY JAIL","3040 SOUTH STATE HIGHWAY 100","Tiffin","OH",44883,"Seneca",41.242376,-83.241337,14.0686500676857,6,2021,2021,9,2021,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SENECA COUNTY JAIL","3040 SOUTH STATE HIGHWAY 100","Tiffin","OH",44883,"Seneca",41.242376,-83.241337,39.7206581205357,2,2020,2020,1,2021,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SENECA COUNTY JAIL","3040 SOUTH STATE HIGHWAY 100","Tiffin","OH",44883,"Seneca",41.242376,-83.241337,12.8609857392143,5,2021,2021,9,2021,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SENECA COUNTY JAIL","3040 SOUTH STATE HIGHWAY 100","Tiffin","OH",44883,"Seneca",41.242376,-83.241337,29.6521068883571,8,2020,2020,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SENECA COUNTY JAIL","3040 SOUTH STATE HIGHWAY 100","Tiffin","OH",44883,"Seneca",41.242376,-83.241337,81.3451901626524,1,2019,2019,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SENECA COUNTY JAIL","3040 SOUTH STATE HIGHWAY 100","Tiffin","OH",44883,"Seneca",41.242376,-83.241337,42.7530140071389,9,2020,2020,1,2021,1,0,0,2,0,0,0,0,0,2,2,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"SENECA COUNTY JAIL","3040 SOUTH STATE HIGHWAY 100","Tiffin","OH",44883,"Seneca",41.242376,-83.241337,55.7548741212572,1,2020,2020,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"SHAWNEE COUNTY DEPARTMENT OF CORRECTIONS","501 SOUTHEAST 8TH AVENUE","TOPEKA","KS",66607,"",39.0465251,-95.6690496,12.9925249135814,9,2018,2018,9,2019,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHAWNEE COUNTY DEPARTMENT OF CORRECTIONS","501 SOUTHEAST 8TH AVENUE","TOPEKA","KS",66607,"",39.0465251,-95.6690496,11.0176754955578,1,2019,2019,9,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHAWNEE COUNTY DEPARTMENT OF CORRECTIONS","501 SOUTHEAST 8TH AVENUE","TOPEKA","KS",66607,"",39.0465251,-95.6690496,4.68588235099999,3,2019,2019,9,2019,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHAWNEE COUNTY DEPARTMENT OF CORRECTIONS","501 SOUTHEAST 8TH AVENUE","TOPEKA","KS",66607,"",39.0465251,-95.6690496,7.134041368,7,2019,2019,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHAWNEE COUNTY DEPARTMENT OF CORRECTIONS","501 SOUTHEAST 8TH AVENUE","TOPEKA","KS",66607,"",39.0465251,-95.6690496,10.697802198,10,2018,2019,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHAWNEE COUNTY DEPARTMENT OF CORRECTIONS","501 SOUTHEAST 8TH AVENUE","TOPEKA","KS",66607,"",39.0465251,-95.6690496,3.579974969,4,2019,2019,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHAWNEE COUNTY DEPARTMENT OF CORRECTIONS","501 SOUTHEAST 8TH AVENUE","TOPEKA","KS",66607,"",39.0465251,-95.6690496,10.8428364591084,11,2018,2019,9,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHAWNEE COUNTY DEPARTMENT OF CORRECTIONS","501 SOUTHEAST 8TH AVENUE","TOPEKA","KS",66607,"",39.0465251,-95.6690496,5.40924786774998,6,2019,2019,9,2019,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHAWNEE COUNTY DEPARTMENT OF CORRECTIONS","501 SOUTHEAST 8TH AVENUE","TOPEKA","KS",66607,"",39.0465251,-95.6690496,11.4485539800157,12,2018,2019,9,2019,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHAWNEE COUNTY DEPARTMENT OF CORRECTIONS","501 SOUTHEAST 8TH AVENUE","TOPEKA","KS",66607,"",39.0465251,-95.6690496,3.93141746,5,2019,2019,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHAWNEE COUNTY DEPARTMENT OF CORRECTIONS","501 SOUTHEAST 8TH AVENUE","TOPEKA","KS",66607,"",39.0465251,-95.6690496,3.94692539000003,8,2019,2019,9,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHAWNEE COUNTY DEPARTMENT OF CORRECTIONS","501 SOUTHEAST 8TH AVENUE","TOPEKA","KS",66607,"",39.0465251,-95.6690496,15.04277472525,2,2019,2019,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,288.52178860029,12,2018,2019,11,2019,3,0,0,0,0,0,0,0,0,51,49,11,0,0,0,0,0,0,2,3,5,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,281,281,3,0,3,2,1,0,0,0,0,0,0,0,0,9,0,10,0,4,0,1,0,0,0,0,0,2,0,17,0,1,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,261.195639501343,4,2020,2020,1,2021,3,0,0,0,1,0,0,2,0,48,43,12,0,2,0,1,1,1,1,3,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,269,269,1,0,1,1,0,1,1,0,0,0,0,0,0,4,0,8,1,0,0,2,0,0,0,0,0,0,0,12,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,306.556537859629,1,2020,2020,1,2021,5,0,2,2,0,0,0,0,0,28,20,4,0,0,2,1,1,2,2,4,2,0,1,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,313,313,2,0,2,0,0,4,0,0,0,0,0,0,0,9,0,12,3,4,0,0,0,1,1,0,0,1,0,9,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,129.204123683543,7,2020,2020,1,2021,2,0,0,1,0,0,0,1,0,20,20,7,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,190,190,0,0,1,2,0,1,0,0,0,0,0,1,0,2,0,3,1,0,0,0,0,2,0,0,0,1,0,12,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,64.324426852,2,2021,2021,10,2021,2,0,0,1,0,0,0,0,0,11,11,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,328,0,0,0,,0,0,0,0,0,0,0,0,0,,0,2,0,,0,0,0,0,0,0,0,0,0,3,,2,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,42.3211248585,4,2021,2021,10,2021,2,0,1,0,0,0,1,2,1,27,27,11,0,0,1,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,221,221,0,0,1,0,0,,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,0,,0,4,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,320.514875818,3,2019,2019,11,2019,5,0,0,2,0,0,0,0,0,34,34,7,0,0,0,0,0,0,0,1,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,243,243,2,1,2,1,0,0,0,0,0,0,0,1,0,4,1,13,0,2,1,0,0,0,0,0,0,0,0,13,1,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,308.048720623,4,2019,2019,11,2019,5,0,1,2,0,0,0,0,0,48,47,15,0,0,2,0,0,0,3,3,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,247,247,0,0,0,3,0,0,0,2,0,0,0,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,24.9072060715143,9,2021,2021,10,2021,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,0,0,2,0,1,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,132.475236229361,9,2020,2020,1,2021,1,0,0,0,0,0,0,1,0,7,6,3,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,126,126,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,297.966329258,8,2019,2019,11,2019,4,1,0,2,0,1,0,0,0,66,66,10,0,0,1,1,1,1,2,1,2,0,3,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,236,236,1,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,214.033149171,10,2020,2021,10,2021,0,0,0,0,0,0,0,1,0,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,26.4958810879656,7,2021,2021,10,2021,2,0,0,1,0,0,0,2,0,16,16,6,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,191,191,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,,2,0,0,0,0,0,0,0,,0,4,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,29.5589926688857,6,2021,2021,10,2021,3,0,0,0,0,0,0,0,0,8,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,179,179,0,0,0,0,0,2,1,0,0,2,2,0,0,2,0,0,0,,,0,0,0,0,0,0,1,0,2,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,21.1453537957059,8,2021,2021,10,2021,0,0,0,0,0,0,0,0,0,25,25,9,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,1,0,0,0,0,0,,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,35.6847191199285,5,2021,2021,10,2021,2,0,0,0,0,0,0,0,0,12,12,2,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,170,170,0,0,0,0,0,,0,0,0,0,0,3,,3,0,,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,166.396119882429,5,2020,2020,1,2021,1,0,0,0,0,0,0,2,0,47,47,13,0,1,0,2,2,0,0,3,2,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,218,218,1,0,1,2,0,0,0,0,0,0,0,1,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,294.044230510153,10,2019,2020,11,2019,5,0,0,0,0,0,0,0,0,61,56,5,0,0,1,0,0,2,2,0,5,0,1,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,234,234,3,0,4,0,0,0,0,0,0,0,0,1,1,2,0,4,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,273.25674265442,11,2018,2019,11,2019,3,0,0,2,0,0,0,1,1,68,68,15,0,0,1,0,0,0,6,0,1,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,279,279,1,0,0,0,0,4,0,0,0,0,0,0,0,4,0,15,3,1,1,0,0,0,0,0,1,2,0,7,1,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,307.190428190143,2,2020,2020,1,2021,6,0,2,1,0,0,0,0,0,65,65,9,0,1,2,0,0,1,1,9,1,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,320,320,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,306.592881486,7,2019,2019,11,2019,5,0,1,5,0,0,0,3,0,67,66,15,0,0,6,0,0,1,3,0,5,0,3,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,239,239,3,0,4,0,0,1,1,0,0,2,0,1,0,4,0,15,0,1,0,0,0,0,0,0,0,1,0,6,0,4,1
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,303.0423808075,5,2019,2019,11,2019,11,0,1,1,0,0,0,0,0,29,29,6,0,0,1,0,0,0,1,2,4,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,240,240,2,0,3,1,0,1,1,0,0,0,0,1,0,3,1,3,1,0,0,2,0,0,0,0,0,0,0,12,0,1,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,57.0873274506429,3,2021,2021,10,2021,1,0,0,0,0,0,0,0,0,12,10,2,0,0,0,0,0,0,1,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,259,259,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,85.4031346334284,8,2020,2020,1,2021,1,0,2,3,0,0,0,3,0,33,33,15,0,0,2,0,0,0,0,4,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,145,145,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,186.072887206052,11,2020,2021,1,2021,1,0,0,0,0,0,0,0,0,16,16,5,0,0,0,0,0,2,2,3,1,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,119,119,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,277.66296475038,1,2019,2019,11,2019,9,0,0,0,0,0,0,0,0,62,61,8,0,0,1,0,0,0,0,0,1,0,3,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,297,297,2,0,1,5,0,3,0,0,0,1,0,1,0,9,0,57,1,1,0,0,0,1,0,0,0,2,0,8,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,309.00191636825,6,2019,2019,11,2019,7,0,0,2,0,0,0,0,0,63,62,18,0,0,1,0,0,0,2,0,5,0,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,205,205,0,0,1,0,0,4,0,0,0,0,0,0,0,4,0,7,1,2,2,0,0,0,0,0,0,2,0,6,2,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,39.2127987890566,12,2020,2021,1,2021,1,0,0,0,0,0,0,1,0,30,28,7,0,1,0,0,0,0,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,123,123,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,311.926793956,2,2019,2019,11,2019,4,0,3,3,1,0,0,0,0,42,42,12,0,0,2,0,0,0,1,1,5,0,1,1,0,14,0,0,1,0,0,0,0,0,0,0,0,0,269,269,3,0,3,3,0,0,0,0,0,1,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,137.380082857857,6,2020,2020,1,2021,1,0,2,0,1,0,0,3,0,50,50,13,0,0,2,2,2,0,0,6,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,279,279,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,305.0113109145,9,2019,2019,11,2019,2,0,0,0,0,0,0,0,0,43,43,9,0,0,0,0,0,1,3,4,2,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,209,209,3,0,3,4,0,2,2,0,0,2,2,0,0,3,1,3,1,0,0,0,0,1,1,0,0,0,0,20,0,0,0
"SHERBURNE COUNTY JAIL","13880 BUSINESS CENTER DRIVE","Elk River","MN",55330,"Sherburne",45.303856,-93.620392,300.283804265714,3,2020,2020,1,2021,4,0,0,0,0,0,0,0,0,37,37,7,0,0,0,2,2,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,394,394,0,0,0,4,0,2,1,0,0,0,0,0,0,4,0,8,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"SOUTH LOUISIANA DETENTION CENTER","3843 STAGG AVENUE","Basile","LA",70515,"Evangeline",30.486648,-92.583629,880.897050178227,10,2019,2020,11,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOUTH LOUISIANA DETENTION CENTER","3843 STAGG AVENUE","Basile","LA",70515,"Evangeline",30.486648,-92.583629,576.779098185257,9,2021,2021,11,2021,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4,4,2,0,0,0,0,4,1,0,61,0,0,0,0,0,0,0,0,0,0,1,1,328,328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
